,R01049,R00268,R00351,R02740
0.7633587786259542,24.051848,0.0,0.0,579.47942
0.7621951219512195,24.051848,0.0,0.0,580.47942
0.76103500761035,24.051848,0.0,0.0,581.47942
0.7598784194528876,24.051848,0.0,0.0,582.47942
0.7587253414264037,24.051848,0.0,0.0,583.47942
0.7575757575757576,24.051848,0.0,0.0,584.47942
0.75642965204236,24.051848,0.0,0.0,585.47942
0.7552870090634441,24.051848,0.0,0.0,586.47942
0.7541478129713424,24.051848,0.0,0.0,587.47942
0.7530120481927711,24.051848,0.0,0.0,588.47942
0.7518796992481203,24.051848,0.0,0.0,589.47942
0.7507507507507507,24.051848,0.0,0.0,590.47942
0.7496251874062968,24.051848,0.0,0.0,591.47942
0.7485029940119761,24.051848,0.0,0.0,592.47942
0.7473841554559043,24.051848,0.0,0.0,593.47942
0.746268656716418,24.051848,0.0,0.0,594.47942
0.7451564828614009,24.051848,0.0,0.0,595.47942
0.7440476190476191,24.051848,0.0,0.0,596.47942
0.7429420505200595,24.051848,0.0,0.0,597.47942
0.7418397626112759,24.051848,0.0,0.0,598.47942
0.7407407407407407,24.051848,0.0,0.0,599.47942
0.7396449704142012,24.051848,0.0,0.0,600.47942
0.7385524372230429,24.051848,0.0,0.0,601.47942
0.7374631268436578,24.051848,0.0,0.0,602.47942
0.7363770250368189,24.051848,0.0,0.0,603.47942
0.7352941176470589,24.051848,0.0,0.0,604.47942
0.7342143906020558,24.051848,0.0,0.0,605.47942
0.7331378299120235,24.051848,0.0,0.0,606.47942
0.7320644216691069,24.051848,0.0,0.0,607.47942
0.7309941520467836,24.051848,0.0,0.0,608.47942
0.7299270072992701,24.051848,0.0,0.0,609.47942
0.7288629737609329,24.051848,0.0,0.0,610.47942
0.727802037845706,24.051848,0.0,0.0,611.47942
0.7267441860465116,24.051848,0.0,0.0,612.47942
0.7256894049346879,24.051848,0.0,0.0,613.47942
0.7246376811594203,24.051848,0.0,0.0,614.47942
0.723589001447178,24.051848,0.0,0.0,615.47942
0.7225433526011561,24.051848,0.0,0.0,616.47942
0.7215007215007215,24.051848,0.0,0.0,617.47942
0.7204610951008645,24.051848,0.0,0.0,618.47942
0.7194244604316546,24.051848,0.0,0.0,619.47942
0.7183908045977011,24.051848,0.0,0.0,620.47942
0.7173601147776184,24.051848,0.0,0.0,621.47942
0.7163323782234957,24.051848,0.0,0.0,622.47942
0.7153075822603719,24.051848,0.0,0.0,623.47942
0.7142857142857143,24.051848,0.0,0.0,624.47942
0.7132667617689016,24.051848,0.0,0.0,625.47942
0.7122507122507122,24.051848,0.0,0.0,626.47942
0.7112375533428165,24.051848,0.0,0.0,627.47942
0.7102272727272727,24.051848,0.0,0.0,628.47942
0.7092198581560284,24.051848,0.0,0.0,629.47942
0.7082152974504249,24.051848,0.0,0.0,630.47942
0.7072135785007072,24.051848,0.0,0.0,631.47942
0.7062146892655368,24.051848,0.0,0.0,632.47942
0.7052186177715092,24.051848,0.0,0.0,633.47942
0.704225352112676,24.051848,0.0,0.0,634.47942
0.7032348804500703,24.051848,0.0,0.0,635.47942
0.702247191011236,24.051848,0.0,0.0,636.47942
0.7012622720897616,24.051848,0.0,0.0,637.47942
0.7002801120448179,24.051848,0.0,0.0,638.47942
0.6993006993006993,24.051848,0.0,0.0,639.47942
0.6983240223463687,24.051848,0.0,0.0,640.47942
0.697350069735007,24.051848,0.0,0.0,641.47942
0.6963788300835655,24.051848,0.0,0.0,642.47942
0.6954102920723226,24.051848,0.0,0.0,643.47942
0.6944444444444444,24.051848,0.0,0.0,644.47942
0.6934812760055479,24.051848,0.0,0.0,645.47942
0.6925207756232687,24.051848,0.0,0.0,646.47942
0.6915629322268326,24.051848,0.0,0.0,647.47942
0.6906077348066298,24.051848,0.0,0.0,648.47942
0.6896551724137931,24.051848,0.0,0.0,649.47942
0.6887052341597796,24.051848,0.0,0.0,650.47942
0.687757909215956,24.051848,0.0,0.0,651.47942
0.6868131868131868,24.051848,0.0,0.0,652.47942
0.6858710562414266,24.051848,0.0,0.0,653.47942
0.684931506849315,24.051848,0.0,0.0,654.47942
0.6839945280437757,24.051848,0.0,0.0,655.47942
0.6830601092896175,24.051848,0.0,0.0,656.47942
0.6821282401091405,24.051848,0.0,0.0,657.47942
0.6811989100817438,24.051848,0.0,0.0,658.47942
0.6802721088435374,24.051848,0.0,0.0,659.47942
0.6793478260869565,24.051848,0.0,0.0,660.47942
0.6784260515603799,24.051848,0.0,0.0,661.47942
0.6775067750677507,24.051848,0.0,0.0,662.47942
0.6765899864682002,24.051848,0.0,0.0,663.47942
0.6756756756756757,24.051848,0.0,0.0,664.47942
0.6747638326585695,24.051848,0.0,0.0,665.47942
0.6738544474393531,24.051848,0.0,0.0,666.47942
0.6729475100942126,24.051848,0.0,0.0,667.47942
0.6720430107526881,24.051848,0.0,0.0,668.47942
0.6711409395973155,24.051848,0.0,0.0,669.47942
0.6702412868632708,24.051848,0.0,0.0,670.47942
0.6693440428380187,24.051848,0.0,0.0,671.47942
0.6684491978609626,24.051848,0.0,0.0,672.47942
0.6675567423230975,24.051848,0.0,0.0,673.47942
0.6666666666666666,24.051848,0.0,0.0,674.47942
0.6657789613848203,24.051848,0.0,0.0,675.47942
0.6648936170212766,24.051848,0.0,0.0,676.47942
0.6640106241699867,24.051848,0.0,0.0,677.47942
0.6631299734748011,24.051848,0.0,0.0,678.47942
0.6622516556291391,24.051848,0.0,0.0,679.47942
0.6613756613756614,24.051848,0.0,0.0,680.47942
0.6605019815059445,24.051848,0.0,0.0,681.47942
0.6596306068601583,24.051848,0.0,0.0,682.47942
0.6587615283267457,24.051848,0.0,0.0,683.47942
0.6578947368421053,24.051848,0.0,0.0,684.47942
0.657030223390276,24.051848,0.0,0.0,685.47942
0.6561679790026247,24.051848,0.0,0.0,686.47942
0.6553079947575361,24.051848,0.0,0.0,687.47942
0.6544502617801047,24.051848,0.0,0.0,688.47942
0.6535947712418301,24.051848,0.0,0.0,689.47942
0.6527415143603134,24.051848,0.0,0.0,690.47942
0.651890482398957,24.051848,0.0,0.0,691.47942
0.6510416666666666,24.051848,0.0,0.0,692.47942
0.6501950585175552,24.051848,0.0,0.0,693.47942
0.6493506493506493,24.051848,0.0,0.0,694.47942
0.648508430609598,24.051848,0.0,0.0,695.47942
0.6476683937823834,24.051848,0.0,0.0,696.47942
0.6468305304010349,24.051848,0.0,0.0,697.47942
0.6459948320413437,24.051848,0.0,0.0,698.47942
0.6451612903225806,24.051848,0.0,0.0,699.47942
0.6443298969072165,24.051848,0.0,0.0,700.47942
0.6435006435006435,24.051848,0.0,0.0,701.47942
0.6426735218508998,24.051848,0.0,0.0,702.47942
0.6418485237483954,24.051848,0.0,0.0,703.47942
0.6410256410256411,24.051848,0.0,0.0,704.47942
0.6402048655569782,24.051848,0.0,0.0,705.47942
0.639386189258312,24.051848,0.0,0.0,706.47942
0.6385696040868455,24.051848,0.0,0.0,707.47942
0.6377551020408163,24.051848,0.0,0.0,708.47942
0.6369426751592356,24.051848,0.0,0.0,709.47942
0.6361323155216285,24.051848,0.0,0.0,710.47942
0.6353240152477764,24.051848,0.0,0.0,711.47942
0.6345177664974619,24.051848,0.0,0.0,712.47942
0.6337135614702155,24.051848,0.0,0.0,713.47942
0.6329113924050633,24.051848,0.0,0.0,714.47942
0.6321112515802781,24.051848,0.0,0.0,715.47942
0.6313131313131313,24.051848,0.0,0.0,716.47942
0.6305170239596469,24.051848,0.0,0.0,717.47942
0.6297229219143576,24.051848,0.0,0.0,718.47942
0.6289308176100629,24.051848,0.0,0.0,719.47942
0.628140703517588,24.051848,0.0,0.0,720.47942
0.6273525721455459,24.051848,0.0,0.0,721.47942
0.6265664160401002,24.051848,0.0,0.0,722.47942
0.6257822277847309,24.051848,0.0,0.0,723.47942
0.625,24.051848,0.0,0.0,724.47942
0.6242197253433208,24.051848,0.0,0.0,725.47942
0.6234413965087282,24.051848,0.0,0.0,726.47942
0.6226650062266501,24.051848,0.0,0.0,727.47942
0.6218905472636815,24.051848,0.0,0.0,728.47942
0.6211180124223602,24.051848,0.0,0.0,729.47942
0.6203473945409429,24.051848,0.0,0.0,730.47942
0.6195786864931846,24.051848,0.0,0.0,731.47942
0.6188118811881188,24.051848,0.0,0.0,732.47942
0.6180469715698393,24.051848,0.0,0.0,733.47942
0.6172839506172839,24.051848,0.0,0.0,734.47942
0.6165228113440198,24.051848,0.0,0.0,735.47942
0.6157635467980296,24.051848,0.0,0.0,736.47942
0.6150061500615006,24.051848,0.0,0.0,737.47942
0.6142506142506142,24.051848,0.0,0.0,738.47942
0.6134969325153374,24.051848,0.0,0.0,739.47942
0.6127450980392157,24.051848,0.0,0.0,740.47942
0.6119951040391677,24.051848,0.0,0.0,741.47942
0.6112469437652812,24.051848,0.0,0.0,742.47942
0.6105006105006106,24.051848,0.0,0.0,743.47942
0.6097560975609756,24.051848,0.0,0.0,744.47942
0.6090133982947625,24.051848,0.0,0.0,745.47942
0.6082725060827251,24.051848,0.0,0.0,746.47942
0.6075334143377886,24.051848,0.0,0.0,747.47942
0.6067961165048543,24.051848,0.0,0.0,748.47942
0.6060606060606061,24.051848,0.0,0.0,749.47942
0.6053268765133172,24.051848,0.0,0.0,750.47942
0.6045949214026602,24.051848,0.0,0.0,751.47942
0.6038647342995169,24.051848,0.0,0.0,752.47942
0.6031363088057901,24.051848,0.0,0.0,753.47942
0.6024096385542169,24.051848,0.0,0.0,754.47942
0.601684717208183,24.051848,0.0,0.0,755.47942
0.6009615384615384,24.051848,0.0,0.0,756.47942
0.6002400960384153,24.051848,0.0,0.0,757.47942
0.5995203836930456,24.011249,0.0,0.0,758.60689
0.5988023952095808,23.945644,0.0,0.0,759.81289
0.5980861244019139,23.88004,0.0,0.0,761.01888
0.5973715651135006,23.814435,0.0,0.0,762.22487
0.5966587112171837,23.748831,0.0,0.0,763.43086
0.5959475566150179,23.683226,0.0,0.0,764.63685
0.5952380952380952,23.617622,0.0,0.0,765.84285
0.5945303210463734,23.552017,0.0,0.0,767.04884
0.5938242280285035,23.486413,0.0,0.0,768.25483
0.5931198102016607,23.420808,0.0,0.0,769.46082
0.5924170616113744,23.355204,0.0,0.0,770.66681
0.591715976331361,23.289599,0.0,0.0,771.87281
0.5910165484633569,23.223995,0.0,0.0,773.0788
0.5903187721369539,23.15839,0.0,0.0,774.28479
0.589622641509434,23.092786,0.0,0.0,775.49078
0.5889281507656066,23.027181,0.0,0.0,776.69677
0.5882352941176471,22.961577,0.0,0.0,777.90277
0.5875440658049353,22.895972,0.0,0.0,779.10876
0.5868544600938967,22.830368,0.0,0.0,780.31475
0.5861664712778429,22.764763,0.0,0.0,781.52074
0.585480093676815,22.699159,0.0,0.0,782.72674
0.5847953216374269,22.633554,0.0,0.0,783.93273
0.5841121495327103,22.56795,0.0,0.0,785.13872
0.5834305717619603,22.502345,0.0,0.0,786.34471
0.5827505827505828,22.436741,0.0,0.0,787.5507
0.5820721769499418,22.371136,0.0,0.0,788.7567
0.5813953488372093,22.305532,0.0,0.0,789.96269
0.5807200929152149,22.239927,0.0,0.0,791.16868
0.580046403712297,22.174323,0.0,0.0,792.37467
0.5793742757821553,22.108718,0.0,0.0,793.58066
0.5787037037037037,22.043114,0.0,0.0,794.78666
0.5780346820809249,21.977509,0.0,0.0,795.99265
0.5773672055427251,21.911905,0.0,0.0,797.19864
0.5767012687427913,21.8463,0.0,0.0,798.40463
0.576036866359447,21.780696,0.0,0.0,799.61062
0.5753739930955121,21.715091,0.0,0.0,800.81662
0.5747126436781609,21.649487,0.0,0.0,802.02261
0.574052812858783,21.583882,0.0,0.0,803.2286
0.573394495412844,21.518278,0.0,0.0,804.43459
0.572737686139748,21.452673,0.0,0.0,805.64059
0.5720823798627003,21.387069,0.0,0.0,806.84658
0.5714285714285714,21.321464,0.0,0.0,808.05257
0.5707762557077626,21.25586,0.0,0.0,809.25856
0.5701254275940707,21.190255,0.0,0.0,810.46455
0.5694760820045558,21.124651,0.0,0.0,811.67055
0.5688282138794084,21.059046,0.0,0.0,812.87654
0.5681818181818182,20.993442,0.0,0.0,814.08253
0.5675368898978433,20.927837,0.0,0.0,815.28852
0.5668934240362812,20.862233,0.0,0.0,816.49451
0.5662514156285391,20.796628,0.0,0.0,817.70051
0.5656108597285068,20.731024,0.0,0.0,818.9065
0.5649717514124294,20.665419,0.0,0.0,820.11249
0.5643340857787811,20.599815,0.0,0.0,821.31848
0.5636978579481398,20.53421,0.0,0.0,822.52447
0.5630630630630631,20.468606,0.0,0.0,823.73047
0.562429696287964,20.403001,0.0,0.0,824.93646
0.5617977528089888,20.337396,0.0,0.0,826.14245
0.5611672278338945,20.271792,0.0,0.0,827.34844
0.5605381165919282,20.206187,0.0,0.0,828.55443
0.5599104143337066,20.140583,0.0,0.0,829.76043
0.5592841163310962,20.074978,0.0,0.0,830.96642
0.5586592178770949,20.009374,0.0,0.0,832.17241
0.5580357142857143,19.943769,0.0,0.0,833.3784
0.5574136008918618,19.878165,0.0,0.0,834.5844
0.5567928730512249,19.81256,0.0,0.0,835.79039
0.5561735261401557,19.746956,0.0,0.0,836.99638
0.5555555555555556,19.681351,0.0,0.0,838.20237
0.5549389567147613,19.615747,0.0,0.0,839.40836
0.5543237250554324,19.550142,0.0,0.0,840.61436
0.5537098560354374,19.484538,0.0,0.0,841.82035
0.5530973451327433,19.418933,0.0,0.0,843.02634
0.5524861878453039,19.353329,0.0,0.0,844.23233
0.5518763796909493,19.287724,0.0,0.0,845.43832
0.5512679162072768,19.205984,0.49190848,-0.49190848,846.69498
0.5506607929515418,19.085696,2.1589738,-2.1589738,848.07267
0.5500550055005501,18.965408,3.8260391,-3.8260391,849.45037
0.5494505494505495,18.84512,5.4931044,-5.4931044,850.82806
0.5488474204171241,18.724832,7.1601696,-7.1601696,852.20575
0.5482456140350878,18.604544,8.8272349,-8.8272349,853.58345
0.547645125958379,18.484256,10.4943,-10.4943,854.96114
0.5470459518599562,18.363968,12.161366,-12.161366,856.33883
0.546448087431694,18.24368,13.828431,-13.828431,857.71653
0.5458515283842795,18.123392,15.495496,-15.495496,859.09422
0.5452562704471101,18.003104,17.162561,-17.162561,860.47191
0.5446623093681917,17.882816,18.829627,-18.829627,861.84961
0.544069640914037,17.762528,20.496692,-20.496692,863.2273
0.5434782608695652,17.64224,22.163757,-22.163757,864.60499
0.5428881650380022,17.521952,23.830823,-23.830823,865.98269
0.5422993492407809,17.401664,25.497888,-25.497888,867.36038
0.5417118093174431,17.281376,27.164953,-27.164953,868.73807
0.5411255411255411,17.161088,28.832018,-28.832018,870.11577
0.5405405405405406,17.0408,30.499084,-30.499084,871.49346
0.5399568034557235,16.920512,32.166149,-32.166149,872.87115
0.5393743257820928,16.800224,33.833214,-33.833214,874.24885
0.5387931034482759,16.679936,35.50028,-35.50028,875.62654
0.5382131324004306,16.559648,37.167345,-37.167345,877.00423
0.5376344086021505,16.43936,38.83441,-38.83441,878.38193
0.5370569280343717,16.319072,40.501475,-40.501475,879.75962
0.5364806866952789,16.198784,42.168541,-42.168541,881.13731
0.5359056806002144,16.078496,43.835606,-43.835606,882.515
0.5353319057815846,15.958208,45.502671,-45.502671,883.8927
0.5347593582887701,15.83792,47.169737,-47.169737,885.27039
0.5341880341880342,15.717632,48.836802,-48.836802,886.64808
0.5336179295624333,15.597344,50.503867,-50.503867,888.02578
0.5330490405117271,15.477056,52.170933,-52.170933,889.40347
0.5324813631522897,15.356768,53.837998,-53.837998,890.78116
0.5319148936170213,15.23648,55.505063,-55.505063,892.15886
0.5313496280552603,15.116192,57.172128,-57.172128,893.53655
0.5307855626326964,14.995904,58.839194,-58.839194,894.91424
0.5302226935312832,14.875616,60.506259,-60.506259,896.29194
0.5296610169491526,14.755328,62.173324,-62.173324,897.66963
0.5291005291005291,14.63504,63.84039,-63.84039,899.04732
0.5285412262156448,14.514752,65.507455,-65.507455,900.42502
0.5279831045406547,14.394464,67.17452,-67.17452,901.80271
0.5274261603375527,14.274176,68.841585,-68.841585,903.1804
0.5268703898840885,14.153888,70.508651,-70.508651,904.5581
0.5263157894736842,14.0336,72.175716,-72.175716,905.93579
0.5257623554153522,13.913312,73.842781,-73.842781,907.31348
0.5252100840336135,13.793024,75.509847,-75.509847,908.69118
0.5246589716684156,13.672736,77.176912,-77.176912,910.06887
0.5241090146750524,13.552448,78.843977,-78.843977,911.44656
0.5235602094240838,13.43216,80.511042,-80.511042,912.82426
0.5230125523012552,13.311872,82.178108,-82.178108,914.20195
0.522466039707419,13.191584,83.845173,-83.845173,915.57964
0.5219206680584552,13.071296,85.512238,-85.512238,916.95734
0.5213764337851929,12.951008,87.179304,-87.179304,918.33503
0.5208333333333334,12.83072,88.846369,-88.846369,919.71272
0.5202913631633714,12.710432,90.513434,-90.513434,921.09042
0.5197505197505198,12.590144,92.1805,-92.1805,922.46811
0.5192107995846313,12.469856,93.847565,-93.847565,923.8458
0.5186721991701245,12.349568,95.51463,-95.51463,925.2235
0.5181347150259067,12.22928,97.181695,-97.181695,926.60119
0.5175983436853002,12.108992,98.848761,-98.848761,927.97888
0.5170630816959669,11.988704,100.51583,-100.51583,929.35657
0.5165289256198347,11.868416,102.18289,-102.18289,930.73427
0.5159958720330238,11.748128,103.84996,-103.84996,932.11196
0.5154639175257731,11.62784,105.51702,-105.51702,933.48965
0.5149330587023687,11.507552,107.18409,-107.18409,934.86735
0.51440329218107,11.387264,108.85115,-108.85115,936.24504
0.513874614594039,11.266976,110.51822,-110.51822,937.62273
0.5133470225872689,11.146688,112.18528,-112.18528,939.00043
0.5128205128205128,11.0264,113.85235,-113.85235,940.37812
0.5122950819672131,10.906112,115.51941,-115.51941,941.75581
0.5117707267144319,10.785824,117.18648,-117.18648,943.13351
0.5112474437627812,10.665536,118.85354,-118.85354,944.5112
0.5107252298263534,10.545248,120.52061,-120.52061,945.88889
0.5102040816326531,10.42496,122.18767,-122.18767,947.26659
0.509683995922528,10.304672,123.85474,-123.85474,948.64428
0.5091649694501018,10.184384,125.52181,-125.52181,950.02197
0.508646998982706,10.064096,127.18887,-127.18887,951.39967
0.508130081300813,9.9438081,128.85594,-128.85594,952.77736
0.5076142131979695,9.8235201,130.523,-130.523,954.15505
0.5070993914807302,9.7032321,132.19007,-132.19007,955.53275
0.5065856129685917,9.5829441,133.85713,-133.85713,956.91044
0.5060728744939271,9.4626561,135.5242,-135.5242,958.28813
0.5055611729019212,9.3423681,137.19126,-137.19126,959.66583
0.5050505050505051,9.2220801,138.85833,-138.85833,961.04352
0.5045408678102926,9.1017921,140.52539,-140.52539,962.42121
0.5040322580645161,8.9815041,142.19246,-142.19246,963.79891
0.5035246727089627,8.8612161,143.85952,-143.85952,965.1766
0.5030181086519114,8.7409281,145.52659,-145.52659,966.55429
0.5025125628140703,8.6206401,147.19365,-147.19365,967.93199
0.5020080321285141,8.5003521,148.86072,-148.86072,969.30968
0.5015045135406219,8.3800641,150.52778,-150.52778,970.68737
0.501002004008016,8.2597761,152.19485,-152.19485,972.06506
0.5005005005005005,8.1394881,153.86192,-153.86192,973.44276
0.5,8.0192001,155.52898,-155.52898,974.82045
0.4995004995004995,7.8989121,157.19605,-157.19605,976.19814
0.499001996007984,7.7786241,158.86311,-158.86311,977.57584
0.4985044865403789,7.6583361,160.53018,-160.53018,978.95353
0.49800796812749004,7.5380481,162.19724,-162.19724,980.33122
0.4975124378109453,7.4177601,163.86431,-163.86431,981.70892
0.4970178926441352,7.2974721,165.53137,-165.53137,983.08661
0.49652432969215493,7.1771841,167.19844,-167.19844,984.4643
0.49603174603174605,7.0568961,168.8655,-168.8655,985.842
0.49554013875123887,6.9366081,170.53257,-170.53257,987.21969
0.49504950495049505,6.8163201,172.19963,-172.19963,988.59738
0.49455984174085066,6.6960321,173.8667,-173.8667,989.97508
0.49407114624505927,6.5757441,175.53376,-175.53376,991.35277
0.49358341559723595,6.4554561,177.20083,-177.20083,992.73046
0.4930966469428008,6.3351681,178.86789,-178.86789,994.10816
0.49261083743842365,6.2148801,180.53496,-180.53496,995.48585
0.4921259842519685,6.0945921,182.20203,-182.20203,996.86354
0.4916420845624385,5.9743041,183.86909,-183.86909,998.24124
0.4911591355599214,5.8540161,185.53616,-185.53616,999.61893
0.49067713444553485,5.7337281,187.20322,-187.20322,1000.9966
0.49019607843137253,5.6134401,188.87029,-188.87029,1002.3743
0.48971596474045054,5.4931521,190.53735,-190.53735,1003.752
0.4892367906066536,5.3728641,192.20442,-192.20442,1005.1297
0.4887585532746823,5.2525761,193.87148,-193.87148,1006.5074
0.48828125,5.1322881,195.53855,-195.53855,1007.8851
0.4878048780487805,5.0120001,197.20561,-197.20561,1009.2628
0.4873294346978557,4.8917121,198.87268,-198.87268,1010.6405
0.48685491723466406,4.7435944,201.38815,-201.38815,1012.1056
0.48638132295719844,4.5373512,205.67562,-205.67562,1013.7531
0.4859086491739553,4.331108,209.96309,-209.96309,1015.4007
0.4854368932038835,4.1248647,214.25056,-214.25056,1017.0483
0.48496605237633367,3.9186215,218.53804,-218.53804,1018.6959
0.4844961240310077,3.7123783,222.82551,-222.82551,1020.3435
0.484027105517909,3.506135,227.11298,-227.11298,1021.9911
0.4835589941972921,3.2998918,231.40045,-231.40045,1023.6386
0.4830917874396135,3.0936485,235.68792,-235.68792,1025.2862
0.4826254826254826,2.8874053,239.97539,-239.97539,1026.9338
0.4821600771456123,2.6811621,244.26287,-244.26287,1028.5814
0.4816955684007707,2.4749188,248.55034,-248.55034,1030.229
0.48123195380173245,2.2686756,252.83781,-252.83781,1031.8766
0.4807692307692308,2.0624324,257.12528,-257.12528,1033.5242
0.4803073967339097,1.8561891,261.41275,-261.41275,1035.1717
0.4798464491362764,1.6499459,265.70023,-265.70023,1036.8193
0.4793863854266539,1.4437027,269.9877,-269.9877,1038.4669
0.4789272030651341,1.2374594,274.27517,-274.27517,1040.1145
0.4784688995215311,1.0312162,278.56264,-278.56264,1041.7621
0.4780114722753346,0.82497295,282.85011,-282.85011,1043.4097
0.4775549188156638,0.61872971,287.13758,-287.13758,1045.0572
0.4770992366412214,0.41248647,291.42506,-291.42506,1046.7048
0.47664442326024786,0.20624324,295.71253,-295.71253,1048.3524
0.47619047619047616,0.0,300.0,-300.0,1050.0
