,BIOMASS,R00200,R00268,R00341,R00342,R00351,R00405,R00658,R00703,R01015,R01049,R01056,R01061,R01070,R01082,R01196,R01197,R01325,R01512,R01518,R01528,R01529,R01641,R01786,R01830,R01899,R01900,R02035,R02164,R02740,R04779,Glucose_input,Oxygen_input,CO2_output,Lactate_output,Acetate_output,Glutamate_input,Ammonia_output,Glu_Exchange,acetyl_CoA_hydrolase,NADP_Exchange,ADP_Exchange,AMP_Exchange,R00835,R08575,R00243,Oxophos
20,4.9565847,-81.300739,0.0,89.513651,94.427064,0.0,-92.646361,-8.2129121,-78.794541,1.5764731,0.63741183,-0.42494122,-3.3654169,-1.5764731,-94.427064,0.0,-92.646361,0.0,3.3654169,8.2129121,0.0,-0.42494122,0.21247061,0.0,0.21247061,0.0,0.0,0.0,92.646361,-1.3640025,-1.5764731,0.0,20.0,200.37931,78.794541,0.0,100.0,98.219297,0.0,-0.2308331,15.53176,68.35866,0.63741183,0.0,-0.21247061,100.0,20.0
21,5.2044139,-80.365776,0.0,88.989334,94.148417,0.0,-92.27868,-8.6235577,-77.734268,1.6552968,0.66928242,-0.44618828,-3.5336877,-1.6552968,-94.148417,0.0,-92.27868,0.0,3.5336877,8.6235577,0.0,-0.44618828,0.22309414,0.0,0.22309414,0.0,0.0,0.0,92.27868,-1.4322027,-1.6552968,0.0,21.0,200.39828,77.734268,0.0,100.0,98.130262,0.0,-0.24237476,16.308348,66.776593,0.66928242,0.0,-0.22309414,100.0,21.0
22,5.4522431,-79.430813,0.0,88.465016,93.86977,0.0,-91.910998,-9.0342033,-76.673995,1.7341205,0.70115301,-0.46743534,-3.7019586,-1.7341205,-93.86977,0.0,-91.910998,0.0,3.7019586,9.0342033,0.0,-0.46743534,0.23371767,0.0,0.23371767,0.0,0.0,0.0,91.910998,-1.5004028,-1.7341205,0.0,22.0,200.41724,76.673995,0.0,100.0,98.041227,0.0,-0.25391641,17.084936,65.194526,0.70115301,0.0,-0.23371767,100.0,22.0
23,5.7000724,-78.49585,0.0,87.940699,93.591124,0.0,-91.543316,-9.4448489,-75.613722,1.8129441,0.7330236,-0.4886824,-3.8702294,-1.8129441,-93.591124,0.0,-91.543316,0.0,3.8702294,9.4448489,0.0,-0.4886824,0.2443412,0.0,0.2443412,0.0,0.0,0.0,91.543316,-1.5686029,-1.8129441,0.0,23.0,200.43621,75.613722,0.0,100.0,97.952192,0.0,-0.26545807,17.861524,63.612459,0.7330236,0.0,-0.2443412,100.0,23.0
24,5.9479016,-77.560887,0.0,87.416381,93.312477,0.0,-91.175634,-9.8554945,-74.55345,1.8917678,0.7648942,-0.50992946,-4.0385003,-1.8917678,-93.312477,0.0,-91.175634,0.0,4.0385003,9.8554945,0.0,-0.50992946,0.25496473,0.0,0.25496473,0.0,0.0,0.0,91.175634,-1.636803,-1.8917678,0.0,24.0,200.45517,74.55345,0.0,100.0,97.863157,0.0,-0.27699972,18.638112,62.030392,0.7648942,0.0,-0.25496473,100.0,24.0
25,6.1957308,-76.625924,0.0,86.892064,93.03383,0.0,-90.807952,-10.26614,-73.493177,1.9705914,0.79676479,-0.53117653,-4.2067711,-1.9705914,-93.03383,0.0,-90.807952,0.0,4.2067711,10.26614,0.0,-0.53117653,0.26558826,0.0,0.26558826,0.0,0.0,0.0,90.807952,-1.7050032,-1.9705914,0.0,25.0,200.47414,73.493177,0.0,100.0,97.774122,0.0,-0.28854138,19.4147,60.448325,0.79676479,0.0,-0.26558826,100.0,25.0
26,6.4435601,-75.690961,0.0,86.367747,92.755183,0.0,-90.44027,-10.676786,-72.432904,2.0494151,0.82863538,-0.55242359,-4.375042,-2.0494151,-92.755183,0.0,-90.44027,0.0,4.375042,10.676786,0.0,-0.55242359,0.27621179,0.0,0.27621179,0.0,0.0,0.0,90.44027,-1.7732033,-2.0494151,0.0,26.0,200.4931,72.432904,0.0,100.0,97.685087,0.0,-0.30008304,20.191288,58.866258,0.82863538,0.0,-0.27621179,100.0,26.0
27,6.6913893,-74.755998,0.0,85.843429,92.476536,0.0,-90.072588,-11.087431,-71.372631,2.1282387,0.86050597,-0.57367065,-4.5433128,-2.1282387,-92.476536,0.0,-90.072588,0.0,4.5433128,11.087431,0.0,-0.57367065,0.28683532,0.0,0.28683532,0.0,0.0,0.0,90.072588,-1.8414034,-2.1282387,0.0,27.0,200.51207,71.372631,0.0,100.0,97.596051,0.0,-0.31162469,20.967876,57.28419,0.86050597,0.0,-0.28683532,100.0,27.0
28,6.9392185,-73.821035,0.0,85.319112,92.19789,0.0,-89.704906,-11.498077,-70.312358,2.2070624,0.89237656,-0.59491771,-4.7115836,-2.2070624,-92.19789,0.0,-89.704906,0.0,4.7115836,11.498077,0.0,-0.59491771,0.29745885,0.0,0.29745885,0.0,0.0,0.0,89.704906,-1.9096035,-2.2070624,0.0,28.0,200.53103,70.312358,0.0,100.0,97.507016,0.0,-0.32316635,21.744465,55.702123,0.89237656,0.0,-0.29745885,100.0,28.0
29,7.1870478,-72.886072,0.0,84.794794,91.919243,0.0,-89.337224,-11.908723,-69.252085,2.2858861,0.92424715,-0.61616477,-4.8798545,-2.2858861,-91.919243,0.0,-89.337224,0.0,4.8798545,11.908723,0.0,-0.61616477,0.30808238,0.0,0.30808238,0.0,0.0,0.0,89.337224,-1.9778037,-2.2858861,0.0,29.0,200.55,69.252085,0.0,100.0,97.417981,0.0,-0.334708,22.521053,54.120056,0.92424715,0.0,-0.30808238,100.0,29.0
30,7.434877,-71.951109,0.0,84.270477,91.640596,0.0,-88.969542,-12.319368,-68.191812,2.3647097,0.95611775,-0.63741183,-5.0481253,-2.3647097,-91.640596,0.0,-88.969542,0.0,5.0481253,12.319368,0.0,-0.63741183,0.31870592,0.0,0.31870592,0.0,0.0,0.0,88.969542,-2.0460038,-2.3647097,0.0,30.0,200.56897,68.191812,0.0,100.0,97.328946,0.0,-0.34624966,23.297641,52.537989,0.95611775,0.0,-0.31870592,100.0,30.0
31,7.6827062,-71.016146,0.0,83.746159,91.361949,0.0,-88.60186,-12.730014,-67.131539,2.4435334,0.98798834,-0.65865889,-5.2163962,-2.4435334,-91.361949,0.0,-88.60186,0.0,5.2163962,12.730014,0.0,-0.65865889,0.32932945,0.0,0.32932945,0.0,0.0,0.0,88.60186,-2.1142039,-2.4435334,0.0,31.0,200.58793,67.131539,0.0,100.0,97.239911,0.0,-0.35779131,24.074229,50.955922,0.98798834,0.0,-0.32932945,100.0,31.0
32,7.9305354,-70.081183,0.0,83.221842,91.083302,0.0,-88.234178,-13.140659,-66.071266,2.522357,1.0198589,-0.67990595,-5.384667,-2.522357,-91.083302,0.0,-88.234178,0.0,5.384667,13.140659,0.0,-0.67990595,0.33995298,0.0,0.33995298,0.0,0.0,0.0,88.234178,-2.1824041,-2.522357,0.0,32.0,200.6069,66.071266,0.0,100.0,97.150876,0.0,-0.36933297,24.850817,49.373855,1.0198589,0.0,-0.33995298,100.0,32.0
33,8.1783647,-69.14622,0.0,82.697525,90.804656,0.0,-87.866496,-13.551305,-65.010993,2.6011807,1.0517295,-0.70115301,-5.5529379,-2.6011807,-90.804656,0.0,-87.866496,0.0,5.5529379,13.551305,0.0,-0.70115301,0.35057651,0.0,0.35057651,0.0,0.0,0.0,87.866496,-2.2506042,-2.6011807,0.0,33.0,200.62586,65.010993,0.0,100.0,97.061841,0.0,-0.38087462,25.627405,47.791788,1.0517295,0.0,-0.35057651,100.0,33.0
34,8.4261939,-68.211257,0.0,82.173207,90.526009,0.0,-87.498814,-13.961951,-63.95072,2.6800043,1.0836001,-0.72240007,-5.7212087,-2.6800043,-90.526009,0.0,-87.498814,0.0,5.7212087,13.961951,0.0,-0.72240007,0.36120004,0.0,0.36120004,0.0,0.0,0.0,87.498814,-2.3188043,-2.6800043,0.0,34.0,200.64483,63.95072,0.0,100.0,96.972806,0.0,-0.39241628,26.403993,46.209721,1.0836001,0.0,-0.36120004,100.0,34.0
35,8.6740231,-67.276294,0.0,81.64889,90.247362,0.0,-87.131133,-14.372596,-62.890447,2.758828,1.1154707,-0.74364714,-5.8894796,-2.758828,-90.247362,0.0,-87.131133,0.0,5.8894796,14.372596,0.0,-0.74364714,0.37182357,0.0,0.37182357,0.0,0.0,0.0,87.131133,-2.3870044,-2.758828,0.0,35.0,200.66379,62.890447,0.0,100.0,96.88377,0.0,-0.40395793,27.180581,44.627654,1.1154707,0.0,-0.37182357,100.0,35.0
36,8.9218524,-66.34133,0.0,81.124572,89.968715,0.0,-86.763451,-14.783242,-61.830174,2.8376517,1.1473413,-0.7648942,-6.0577504,-2.8376517,-89.968715,0.0,-86.763451,0.0,6.0577504,14.783242,0.0,-0.7648942,0.3824471,0.0,0.3824471,0.0,0.0,0.0,86.763451,-2.4552046,-2.8376517,0.0,36.0,200.68276,61.830174,0.0,100.0,96.794735,0.0,-0.41549959,27.957169,43.045587,1.1473413,0.0,-0.3824471,100.0,36.0
37,9.1696816,-65.406367,0.0,80.600255,89.690068,0.0,-86.395769,-15.193887,-60.769901,2.9164753,1.1792119,-0.78614126,-6.2260213,-2.9164753,-89.690068,0.0,-86.395769,0.0,6.2260213,15.193887,0.0,-0.78614126,0.39307063,0.0,0.39307063,0.0,0.0,0.0,86.395769,-2.5234047,-2.9164753,0.0,37.0,200.70172,60.769901,0.0,100.0,96.7057,0.0,-0.42704124,28.733757,41.46352,1.1792119,0.0,-0.39307063,100.0,37.0
38,9.4175108,-64.471404,0.0,80.075937,89.411422,0.0,-86.028087,-15.604533,-59.709628,2.995299,1.2110825,-0.80738832,-6.3942921,-2.995299,-89.411422,0.0,-86.028087,0.0,6.3942921,15.604533,0.0,-0.80738832,0.40369416,0.0,0.40369416,0.0,0.0,0.0,86.028087,-2.5916048,-2.995299,0.0,38.0,200.72069,59.709628,0.0,100.0,96.616665,0.0,-0.4385829,29.510345,39.881453,1.2110825,0.0,-0.40369416,100.0,38.0
39,9.6653401,-63.536441,0.0,79.55162,89.132775,0.0,-85.660405,-16.015179,-58.649355,3.0741226,1.2429531,-0.82863538,-6.5625629,-3.0741226,-89.132775,0.0,-85.660405,0.0,6.5625629,16.015179,0.0,-0.82863538,0.41431769,0.0,0.41431769,0.0,0.0,0.0,85.660405,-2.6598049,-3.0741226,0.0,39.0,200.73965,58.649355,0.0,100.0,96.52763,0.0,-0.45012455,30.286933,38.299386,1.2429531,0.0,-0.41431769,100.0,39.0
40,9.9131693,-62.601478,0.0,79.027302,88.854128,0.0,-85.292723,-16.425824,-57.589083,3.1529463,1.2748237,-0.84988244,-6.7308338,-3.1529463,-88.854128,0.0,-85.292723,0.0,6.7308338,16.425824,0.0,-0.84988244,0.42494122,0.0,0.42494122,0.0,0.0,0.0,85.292723,-2.7280051,-3.1529463,0.0,40.0,200.75862,57.589083,0.0,100.0,96.438595,0.0,-0.46166621,31.063521,36.717319,1.2748237,0.0,-0.42494122,100.0,40.0
41,10.160999,-61.666515,0.0,78.502985,88.575481,0.0,-84.925041,-16.83647,-56.52881,3.2317699,1.3066943,-0.8711295,-6.8991046,-3.2317699,-88.575481,0.0,-84.925041,0.0,6.8991046,16.83647,0.0,-0.8711295,0.43556475,0.0,0.43556475,0.0,0.0,0.0,84.925041,-2.7962052,-3.2317699,0.0,41.0,200.77759,56.52881,0.0,100.0,96.34956,0.0,-0.47320786,31.840109,35.135252,1.3066943,0.0,-0.43556475,100.0,41.0
42,10.408828,-60.731552,0.0,77.978668,88.296834,0.0,-84.557359,-17.247115,-55.468537,3.3105936,1.3385648,-0.89237656,-7.0673755,-3.3105936,-88.296834,0.0,-84.557359,0.0,7.0673755,17.247115,0.0,-0.89237656,0.44618828,0.0,0.44618828,0.0,0.0,0.0,84.557359,-2.8644053,-3.3105936,0.0,42.0,200.79655,55.468537,0.0,100.0,96.260525,0.0,-0.48474952,32.616697,33.553185,1.3385648,0.0,-0.44618828,100.0,42.0
43,10.656657,-59.796589,0.0,77.45435,88.018188,0.0,-84.189677,-17.657761,-54.408264,3.3894173,1.3704354,-0.91362362,-7.2356463,-3.3894173,-88.018188,0.0,-84.189677,0.0,7.2356463,17.657761,0.0,-0.91362362,0.45681181,0.0,0.45681181,0.0,0.0,0.0,84.189677,-2.9326054,-3.3894173,0.0,43.0,200.81552,54.408264,0.0,100.0,96.171489,0.0,-0.49629117,33.393285,31.971118,1.3704354,0.0,-0.45681181,100.0,43.0
44,10.904486,-58.861626,0.0,76.930033,87.739541,0.0,-83.821995,-18.068407,-53.347991,3.4682409,1.402306,-0.93487068,-7.4039172,-3.4682409,-87.739541,0.0,-83.821995,0.0,7.4039172,18.068407,0.0,-0.93487068,0.46743534,0.0,0.46743534,0.0,0.0,0.0,83.821995,-3.0008056,-3.4682409,0.0,44.0,200.83448,53.347991,0.0,100.0,96.082454,0.0,-0.50783283,34.169873,30.389051,1.402306,0.0,-0.46743534,100.0,44.0
45,11.152315,-57.926663,0.0,76.405715,87.460894,0.0,-83.454313,-18.479052,-52.287718,3.5470646,1.4341766,-0.95611775,-7.572188,-3.5470646,-87.460894,0.0,-83.454313,0.0,7.572188,18.479052,0.0,-0.95611775,0.47805887,0.0,0.47805887,0.0,0.0,0.0,83.454313,-3.0690057,-3.5470646,0.0,45.0,200.85345,52.287718,0.0,100.0,95.993419,0.0,-0.51937448,34.946461,28.806984,1.4341766,0.0,-0.47805887,100.0,45.0
46,11.400145,-56.9917,0.0,75.881398,87.182247,0.0,-83.086631,-18.889698,-51.227445,3.6258882,1.4660472,-0.97736481,-7.7404589,-3.6258882,-87.182247,0.0,-83.086631,0.0,7.7404589,18.889698,0.0,-0.97736481,0.4886824,0.0,0.4886824,0.0,0.0,0.0,83.086631,-3.1372058,-3.6258882,0.0,46.0,200.87241,51.227445,0.0,100.0,95.904384,0.0,-0.53091614,35.723049,27.224917,1.4660472,0.0,-0.4886824,100.0,46.0
47,11.647974,-56.056737,0.0,75.35708,86.903601,0.0,-82.718949,-19.300343,-50.167172,3.7047119,1.4979178,-0.99861187,-7.9087297,-3.7047119,-86.903601,0.0,-82.718949,0.0,7.9087297,19.300343,0.0,-0.99861187,0.49930593,0.0,0.49930593,0.0,0.0,0.0,82.718949,-3.2054059,-3.7047119,0.0,47.0,200.89138,50.167172,0.0,100.0,95.815349,0.0,-0.54245779,36.499637,25.64285,1.4979178,0.0,-0.49930593,100.0,47.0
48,11.895803,-55.121774,0.0,74.832763,86.624954,0.0,-82.351267,-19.710989,-49.106899,3.7835355,1.5297884,-1.0198589,-8.0770005,-3.7835355,-86.624954,0.0,-82.351267,0.0,8.0770005,19.710989,0.0,-1.0198589,0.50992946,0.0,0.50992946,0.0,0.0,0.0,82.351267,-3.2736061,-3.7835355,0.0,48.0,200.91034,49.106899,0.0,100.0,95.726314,0.0,-0.55399945,37.276225,24.060783,1.5297884,0.0,-0.50992946,100.0,48.0
49,12.143632,-54.186811,0.0,74.308446,86.346307,0.0,-81.983586,-20.121635,-48.046626,3.8623592,1.561659,-1.041106,-8.2452714,-3.8623592,-86.346307,0.0,-81.983586,0.0,8.2452714,20.121635,0.0,-1.041106,0.52055299,0.0,0.52055299,0.0,0.0,0.0,81.983586,-3.3418062,-3.8623592,0.0,49.0,200.92931,48.046626,0.0,100.0,95.637279,0.0,-0.5655411,38.052813,22.478716,1.561659,0.0,-0.52055299,100.0,49.0
50,12.391462,-53.251848,0.0,73.784128,86.06766,0.0,-81.615904,-20.53228,-46.986353,3.9411829,1.5935296,-1.0623531,-8.4135422,-3.9411829,-86.06766,0.0,-81.615904,0.0,8.4135422,20.53228,0.0,-1.0623531,0.53117653,0.0,0.53117653,0.0,0.0,0.0,81.615904,-3.4100063,-3.9411829,0.0,50.0,200.94828,46.986353,0.0,100.0,95.548243,0.0,-0.57708276,38.829401,20.896649,1.5935296,0.0,-0.53117653,100.0,50.0
51,12.639291,-52.316885,0.0,73.259811,85.789013,0.0,-81.248222,-20.942926,-45.92608,4.0200065,1.6254002,-1.0836001,-8.5818131,-4.0200065,-85.789013,0.0,-81.248222,0.0,8.5818131,20.942926,0.0,-1.0836001,0.54180006,0.0,0.54180006,0.0,0.0,0.0,81.248222,-3.4782065,-4.0200065,0.0,51.0,200.96724,45.92608,0.0,100.0,95.459208,0.0,-0.58862442,39.605989,19.314582,1.6254002,0.0,-0.54180006,100.0,51.0
52,12.88712,-51.381922,0.0,72.735493,85.510367,0.0,-80.88054,-21.353571,-44.865807,4.0988302,1.6572708,-1.1048472,-8.7500839,-4.0988302,-85.510367,0.0,-80.88054,0.0,8.7500839,21.353571,0.0,-1.1048472,0.55242359,0.0,0.55242359,0.0,0.0,0.0,80.88054,-3.5464066,-4.0988302,0.0,52.0,200.98621,44.865807,0.0,100.0,95.370173,0.0,-0.60016607,40.382577,17.732515,1.6572708,0.0,-0.55242359,100.0,52.0
